,ministry,slotId,startDtTm,endDtTm,blockDate
0,TNNAS,4189474-237925918,2022-09-08 13:00:00+00:00,2022-09-08 15:30:00+00:00,2022-09-08
1,TNNAS,4036150-191810552,2022-09-09 07:30:00+00:00,2022-09-09 15:30:00+00:00,2022-09-09
2,TNNAS,3972239-165417707,2022-09-07 07:30:00+00:00,2022-09-07 15:00:00+00:00,2022-09-07
3,TNNAS,3967865-162542625,2022-05-30 12:00:00+00:00,2022-05-30 15:00:00+00:00,2022-05-30
4,TNNAS,4091435-208899620,2022-04-25 08:00:00+00:00,2022-04-25 16:00:00+00:00,2022-04-25
5,TNNAS,4115594-214978331,2022-05-30 12:30:00+00:00,2022-05-30 15:30:00+00:00,2022-05-30
6,TNNAS,4091439-208908384,2022-04-25 08:00:00+00:00,2022-04-25 15:30:00+00:00,2022-04-25
7,TNNAS,4079341-206203593,2022-03-11 07:30:00+00:00,2022-03-11 10:00:00+00:00,2022-03-11
8,TNNAS,4079341-206203592,2022-03-11 10:00:00+00:00,2022-03-11 15:00:00+00:00,2022-03-11
9,TNNAS,4067021-203904616,2022-03-14 07:30:00+00:00,2022-03-14 17:00:00+00:00,2022-03-14
10,TNNAS,4046737-195107260,2022-03-14 07:30:00+00:00,2022-03-14 15:00:00+00:00,2022-03-14
11,TNNAS,3905892-134242042,2022-06-29 07:00:00+00:00,2022-06-29 15:00:00+00:00,2022-06-29
12,TNNAS,3688034-102991831,2022-06-30 07:30:00+00:00,2022-06-30 15:00:00+00:00,2022-06-30
13,TNNAS,4046957-195148678,2022-03-14 07:30:00+00:00,2022-03-14 15:30:00+00:00,2022-03-14
14,TNNAS,4046172-194321090,2022-06-29 07:30:00+00:00,2022-06-29 12:00:00+00:00,2022-06-29
15,TNNAS,4077260-205672898,2022-04-25 08:30:00+00:00,2022-04-25 12:30:00+00:00,2022-04-25
16,TNNAS,3905857-134182817,2022-06-28 08:00:00+00:00,2022-06-28 16:00:00+00:00,2022-06-28
17,TNNAS,4036227-191832804,2022-08-19 07:30:00+00:00,2022-08-19 12:00:00+00:00,2022-08-19
18,TNNAS,3956273-155054969,2022-03-09 08:00:00+00:00,2022-03-09 15:30:00+00:00,2022-03-09
19,TNNAS,4077102-205587800,2022-03-09 07:30:00+00:00,2022-03-09 15:00:00+00:00,2022-03-09
20,TNNAS,3959863-157152732,2022-08-02 07:30:00+00:00,2022-08-02 12:00:00+00:00,2022-08-02
21,TNNAS,3906047-134297807,2022-03-08 07:30:00+00:00,2022-03-08 12:00:00+00:00,2022-03-08
22,TNNAS,4046296-194386833,2022-05-30 08:00:00+00:00,2022-05-30 13:00:00+00:00,2022-05-30
23,TNNAS,3905741-134154723,2022-09-05 07:00:00+00:00,2022-09-05 15:00:00+00:00,2022-09-05
24,TNNAS,4155437-226701286,2022-09-05 07:00:00+00:00,2022-09-05 13:00:00+00:00,2022-09-05
25,TNNAS,4079440-206587773,2022-09-23 07:30:00+00:00,2022-09-23 17:00:00+00:00,2022-09-23
26,TNNAS,4079435-206584287,2022-09-23 07:30:00+00:00,2022-09-23 17:00:00+00:00,2022-09-23
27,TNNAS,4197450-240641336,2022-08-03 08:30:00+00:00,2022-08-03 16:00:00+00:00,2022-08-03
28,TNNAS,3965818-160018442,2022-08-03 08:00:00+00:00,2022-08-03 15:30:00+00:00,2022-08-03
29,TNNAS,4064862-201986709,2022-07-14 07:30:00+00:00,2022-07-14 09:30:00+00:00,2022-07-14
30,TNNAS,4079447-206584478,2022-07-01 07:30:00+00:00,2022-07-01 17:00:00+00:00,2022-07-01
31,TNNAS,4079440-206587773,2022-07-01 07:30:00+00:00,2022-07-01 17:00:00+00:00,2022-07-01
32,TNNAS,3939697-148722416,2022-07-14 07:30:00+00:00,2022-07-14 13:00:00+00:00,2022-07-14
33,TNNAS,4239633-256546453,2022-07-06 07:15:00+00:00,2022-07-06 17:00:00+00:00,2022-07-06
34,TNNAS,4067090-203907278,2022-09-23 12:00:00+00:00,2022-09-23 17:00:00+00:00,2022-09-23
35,TNNAS,3909269-136254202,2022-10-04 07:30:00+00:00,2022-10-04 15:00:00+00:00,2022-10-04
36,TNNAS,3885031-122645203,2022-10-05 07:30:00+00:00,2022-10-05 15:30:00+00:00,2022-10-05
37,TNNAS,4181878-234601456,2022-10-05 07:15:00+00:00,2022-10-05 15:00:00+00:00,2022-10-05
38,TNNAS,4185479-236809709,2022-07-06 07:30:00+00:00,2022-07-06 11:00:00+00:00,2022-07-06
39,TNNAS,3976261-167518935,2023-02-20 07:00:00+00:00,2023-02-20 16:00:00+00:00,2023-02-20
40,TNNAS,4163440-228129575,2022-09-05 08:00:00+00:00,2022-09-05 16:00:00+00:00,2022-09-05
41,TNNAS,4022123-186820291,2022-09-05 08:00:00+00:00,2022-09-05 12:30:00+00:00,2022-09-05
42,TNNAS,4107472-211975008,2022-09-05 13:00:00+00:00,2022-09-05 16:00:00+00:00,2022-09-05
43,TNNAS,3746121-107651633,2022-08-29 07:30:00+00:00,2022-08-29 16:30:00+00:00,2022-08-29
44,TNNAS,3746128-107652446,2022-08-29 07:30:00+00:00,2022-08-29 12:00:00+00:00,2022-08-29
45,TNNAS,4058517-199997928,2022-07-07 07:30:00+00:00,2022-07-07 15:00:00+00:00,2022-07-07
46,TNNAS,4163445-228130037,2022-09-05 08:00:00+00:00,2022-09-05 15:30:00+00:00,2022-09-05
47,TNNAS,3976266-167519193,2023-02-20 08:00:00+00:00,2023-02-20 17:00:00+00:00,2023-02-20
48,TNNAS,4077049-205464459,2023-03-13 07:30:00+00:00,2023-03-13 15:00:00+00:00,2023-03-13
49,TNNAS,3885031-122645203,2022-05-04 07:30:00+00:00,2022-05-04 15:30:00+00:00,2022-05-04
50,TNNAS,4067097-203907390,2022-08-18 07:30:00+00:00,2022-08-18 17:00:00+00:00,2022-08-18
51,TNNAS,3882006-122188858,2022-06-28 07:30:00+00:00,2022-06-28 15:30:00+00:00,2022-06-28
52,TNNAS,4151462-226354182,2022-09-05 08:00:00+00:00,2022-09-05 13:00:00+00:00,2022-09-05
53,TNNAS,4163569-228367059,2022-09-05 07:00:00+00:00,2022-09-05 12:00:00+00:00,2022-09-05
54,TNNAS,3905731-134153715,2022-09-05 08:00:00+00:00,2022-09-05 16:00:00+00:00,2022-09-05
55,TNNAS,4201578-242299484,2022-10-07 07:30:00+00:00,2022-10-07 17:00:00+00:00,2022-10-07
56,TNNAS,4183567-236288435,2022-10-07 07:15:00+00:00,2022-10-07 15:00:00+00:00,2022-10-07
57,TNNAS,4079440-206587773,2022-10-07 07:30:00+00:00,2022-10-07 17:00:00+00:00,2022-10-07
58,TNNAS,4067298-204069013,2022-08-18 12:00:00+00:00,2022-08-18 17:00:00+00:00,2022-08-18
59,TNNAS,4014116-183428988,2022-06-28 07:30:00+00:00,2022-06-28 12:00:00+00:00,2022-06-28
60,TNNAS,4079341-206203592,2022-03-18 10:00:00+00:00,2022-03-18 15:00:00+00:00,2022-03-18
61,TNNAS,4151462-226354181,2022-07-04 13:00:00+00:00,2022-07-04 16:00:00+00:00,2022-07-04
62,TNNAS,4077317-205732488,2022-05-04 07:30:00+00:00,2022-05-04 17:00:00+00:00,2022-05-04
63,TNNAS,4000014-178012414,2022-03-23 12:30:00+00:00,2022-03-23 16:30:00+00:00,2022-03-23
64,TNNAS,4046208-194326321,2022-09-21 12:30:00+00:00,2022-09-21 17:00:00+00:00,2022-09-21
65,TNNAS,4077286-205730141,2022-09-21 12:00:00+00:00,2022-09-21 17:00:00+00:00,2022-09-21
66,TNNAS,3963927-159258443,2022-09-21 09:00:00+00:00,2022-09-21 16:00:00+00:00,2022-09-21
67,TNNAS,4209772-245100267,2022-10-14 07:30:00+00:00,2022-10-14 15:00:00+00:00,2022-10-14
68,TNNAS,4000014-178012414,2022-05-04 12:30:00+00:00,2022-05-04 16:30:00+00:00,2022-05-04
69,TNNAS,4046201-194325706,2022-02-16 13:00:00+00:00,2022-02-16 17:00:00+00:00,2022-02-16
70,TNNAS,4077040-205458448,2022-02-21 07:30:00+00:00,2022-02-21 15:30:00+00:00,2022-02-21
71,TNNAS,4079391-206392157,2022-04-08 08:00:00+00:00,2022-04-08 12:00:00+00:00,2022-04-08
72,TNNAS,4024235-187670395,2022-04-08 07:30:00+00:00,2022-04-08 12:00:00+00:00,2022-04-08
73,TNNAS,3895345-126754633,2022-04-08 09:00:00+00:00,2022-04-08 15:30:00+00:00,2022-04-08
74,TNNAS,4107481-211990032,2022-05-23 07:00:00+00:00,2022-05-23 13:00:00+00:00,2022-05-23
75,TNNAS,4012124-183166015,2022-03-15 07:30:00+00:00,2022-03-15 15:30:00+00:00,2022-03-15
76,TNNAS,4036177-191820098,2022-02-15 07:30:00+00:00,2022-02-15 15:30:00+00:00,2022-02-15
77,TNNAS,4165453-228714468,2022-04-04 07:30:00+00:00,2022-04-04 15:30:00+00:00,2022-04-04
78,TNNAS,3956273-155054969,2022-03-30 08:00:00+00:00,2022-03-30 15:30:00+00:00,2022-03-30
79,TNNAS,4030244-190125272,2022-03-31 07:30:00+00:00,2022-03-31 12:00:00+00:00,2022-03-31
80,TNNAS,4181485-234493726,2022-05-23 07:15:00+00:00,2022-05-23 15:00:00+00:00,2022-05-23
81,TNNAS,3810035-113070096,2022-02-14 13:00:00+00:00,2022-02-14 17:00:00+00:00,2022-02-14
82,TNNAS,4165465-228717690,2022-10-17 07:30:00+00:00,2022-10-17 17:00:00+00:00,2022-10-17
83,TNNAS,4000352-178592122,2022-02-22 07:30:00+00:00,2022-02-22 12:00:00+00:00,2022-02-22
84,TNNAS,4012138-183167217,2022-03-15 07:30:00+00:00,2022-03-15 15:30:00+00:00,2022-03-15
85,TNNAS,4046208-194326321,2022-02-16 12:30:00+00:00,2022-02-16 17:00:00+00:00,2022-02-16
86,TNNAS,3999865-177906824,2022-04-01 07:30:00+00:00,2022-04-01 15:00:00+00:00,2022-04-01
87,TNNAS,4067055-203905719,2022-03-15 08:30:00+00:00,2022-03-15 17:00:00+00:00,2022-03-15
88,TNNAS,4165453-228714468,2022-08-29 07:30:00+00:00,2022-08-29 15:30:00+00:00,2022-08-29
89,TNNAS,3810025-113068884,2022-08-29 07:00:00+00:00,2022-08-29 12:00:00+00:00,2022-08-29
90,TNNAS,3961913-158253531,2022-04-04 07:30:00+00:00,2022-04-04 12:00:00+00:00,2022-04-04
91,TNNAS,4077021-205443026,2022-04-04 07:30:00+00:00,2022-04-04 15:30:00+00:00,2022-04-04
92,TNNAS,4077027-205443287,2022-04-06 07:30:00+00:00,2022-04-06 15:30:00+00:00,2022-04-06
93,TNNAS,3956273-155054969,2022-04-06 08:00:00+00:00,2022-04-06 15:30:00+00:00,2022-04-06
94,TNNAS,4000014-178012414,2022-04-06 12:30:00+00:00,2022-04-06 16:30:00+00:00,2022-04-06
95,TNNAS,3971886-164842130,2022-03-15 12:00:00+00:00,2022-03-15 17:00:00+00:00,2022-03-15
96,TNNAS,4014170-183511332,2022-03-16 07:30:00+00:00,2022-03-16 09:30:00+00:00,2022-03-16
97,TNNAS,4183567-236288435,2022-06-10 07:15:00+00:00,2022-06-10 15:00:00+00:00,2022-06-10
98,TNNAS,3919044-138772976,2022-03-17 08:00:00+00:00,2022-03-17 13:00:00+00:00,2022-03-17
99,TNNAS,4036150-191810552,2022-06-10 07:30:00+00:00,2022-06-10 15:30:00+00:00,2022-06-10
100,TNNAS,4107471-211975006,2022-07-04 07:00:00+00:00,2022-07-04 13:00:00+00:00,2022-07-04
101,TNNAS,3963913-159257384,2022-03-17 08:30:00+00:00,2022-03-17 13:00:00+00:00,2022-03-17
102,TNNAS,4155438-226701288,2022-07-04 13:30:00+00:00,2022-07-04 16:00:00+00:00,2022-07-04
103,TNNAS,3810055-113074416,2022-06-28 07:30:00+00:00,2022-06-28 12:00:00+00:00,2022-06-28
104,TNNAS,3983842-170153332,2022-03-18 09:00:00+00:00,2022-03-18 15:30:00+00:00,2022-03-18
105,TNNAS,3919044-138772976,2022-01-06 08:00:00+00:00,2022-01-06 13:00:00+00:00,2022-01-06
106,TNNAS,4036177-191820098,2022-07-05 07:30:00+00:00,2022-07-05 15:30:00+00:00,2022-07-05
107,TNNAS,4079435-206584287,2022-06-10 07:30:00+00:00,2022-06-10 17:00:00+00:00,2022-06-10
108,TNNAS,4067090-203907278,2022-06-10 12:00:00+00:00,2022-06-10 17:00:00+00:00,2022-06-10
109,TNNAS,4036157-191811642,2022-06-10 07:30:00+00:00,2022-06-10 15:30:00+00:00,2022-06-10
110,TNNAS,4046296-194386833,2022-06-13 08:00:00+00:00,2022-06-13 13:00:00+00:00,2022-06-13
111,TNNAS,4163569-228367059,2022-07-04 07:00:00+00:00,2022-07-04 12:00:00+00:00,2022-07-04
112,TNNAS,4028180-189588731,2022-04-28 07:30:00+00:00,2022-04-28 15:00:00+00:00,2022-04-28
113,TNNAS,4046150-194258741,2022-04-28 12:00:00+00:00,2022-04-28 16:00:00+00:00,2022-04-28
114,TNNAS,3810095-113079894,2022-07-27 08:30:00+00:00,2022-07-27 15:30:00+00:00,2022-07-27
115,TNNAS,4215488-247512232,2022-02-15 07:30:00+00:00,2022-02-15 17:00:00+00:00,2022-02-15
116,TNNAS,4044265-193916729,2022-04-28 12:00:00+00:00,2022-04-28 16:00:00+00:00,2022-04-28
117,TNNAS,4079440-206587773,2022-05-06 07:30:00+00:00,2022-05-06 17:00:00+00:00,2022-05-06
118,TNNAS,4151541-226393911,2022-07-27 08:00:00+00:00,2022-07-27 12:00:00+00:00,2022-07-27
119,TNNAS,4000014-178012414,2022-02-02 12:30:00+00:00,2022-02-02 16:30:00+00:00,2022-02-02
120,TNNAS,3905741-134154723,2022-07-04 07:00:00+00:00,2022-07-04 15:00:00+00:00,2022-07-04
121,TNNAS,4000007-178012032,2022-06-01 07:30:00+00:00,2022-06-01 12:00:00+00:00,2022-06-01
122,TNNAS,4046150-194258741,2022-07-28 12:00:00+00:00,2022-07-28 16:00:00+00:00,2022-07-28
123,TNNAS,3956273-155054969,2022-06-01 08:00:00+00:00,2022-06-01 15:30:00+00:00,2022-06-01
124,TNNAS,4046957-195148678,2022-08-01 07:30:00+00:00,2022-08-01 15:30:00+00:00,2022-08-01
125,TNNAS,3905731-134153715,2022-08-01 08:00:00+00:00,2022-08-01 16:00:00+00:00,2022-08-01
126,TNNAS,3746128-107652446,2022-08-01 07:30:00+00:00,2022-08-01 12:00:00+00:00,2022-08-01
127,TNNAS,3999865-177906824,2022-02-04 07:30:00+00:00,2022-02-04 15:00:00+00:00,2022-02-04
128,TNNAS,3854179-119294939,2022-01-28 07:30:00+00:00,2022-01-28 15:00:00+00:00,2022-01-28
129,TNNAS,4014116-183428988,2022-05-24 07:30:00+00:00,2022-05-24 12:00:00+00:00,2022-05-24
130,TNNAS,4000014-178012414,2022-06-01 12:30:00+00:00,2022-06-01 16:30:00+00:00,2022-06-01
131,TNNAS,4079447-206584478,2022-05-06 07:30:00+00:00,2022-05-06 17:00:00+00:00,2022-05-06
132,TNNAS,4014116-183428988,2022-05-10 07:30:00+00:00,2022-05-10 12:00:00+00:00,2022-05-10
133,TNNAS,3935868-146937518,2022-05-24 07:30:00+00:00,2022-05-24 12:00:00+00:00,2022-05-24
134,TNNAS,3956273-155054969,2022-08-31 08:00:00+00:00,2022-08-31 15:30:00+00:00,2022-08-31
135,TNNAS,4151541-226393911,2022-05-25 08:00:00+00:00,2022-05-25 12:00:00+00:00,2022-05-25
136,TNNAS,4046198-194324835,2022-08-31 08:30:00+00:00,2022-08-31 12:00:00+00:00,2022-08-31
137,TNNAS,4151435-226244588,2022-09-12 07:30:00+00:00,2022-09-12 15:00:00+00:00,2022-09-12
138,TNNAS,4024134-187546250,2022-09-12 07:30:00+00:00,2022-09-12 12:00:00+00:00,2022-09-12
139,TNNAS,4052600-197490155,2022-03-15 07:30:00+00:00,2022-03-15 13:00:00+00:00,2022-03-15
140,TNNAS,3882006-122188858,2022-03-15 07:30:00+00:00,2022-03-15 15:30:00+00:00,2022-03-15
141,TNNAS,4046150-194258741,2022-01-27 12:00:00+00:00,2022-01-27 16:00:00+00:00,2022-01-27
142,TNNAS,3979893-168661179,2022-01-28 07:30:00+00:00,2022-01-28 12:00:00+00:00,2022-01-28
143,TNNAS,4109445-212796964,2022-03-16 12:00:00+00:00,2022-03-16 15:00:00+00:00,2022-03-16
144,TNNAS,3963927-159258443,2022-03-16 09:00:00+00:00,2022-03-16 16:00:00+00:00,2022-03-16
145,TNNAS,4109435-212839144,2022-03-16 12:00:00+00:00,2022-03-16 15:00:00+00:00,2022-03-16
146,TNNAS,4046957-195148678,2022-10-10 07:30:00+00:00,2022-10-10 15:30:00+00:00,2022-10-10
147,TNNAS,4109435-212796652,2022-03-16 07:30:00+00:00,2022-03-16 12:00:00+00:00,2022-03-16
148,TNNAS,4201703-242435021,2022-10-10 07:30:00+00:00,2022-10-10 17:00:00+00:00,2022-10-10
149,TNNAS,4217766-248205269,2022-10-10 12:00:00+00:00,2022-10-10 16:00:00+00:00,2022-10-10
150,TNNAS,4091439-208908384,2022-10-24 08:00:00+00:00,2022-10-24 15:30:00+00:00,2022-10-24
151,TNNAS,3746128-107652446,2022-04-11 07:30:00+00:00,2022-04-11 12:00:00+00:00,2022-04-11
152,TNNAS,4115577-214978120,2022-04-11 07:00:00+00:00,2022-04-11 12:30:00+00:00,2022-04-11
153,TNNAS,4163510-228361900,2022-04-11 07:00:00+00:00,2022-04-11 12:30:00+00:00,2022-04-11
154,TNNAS,4016282-185499816,2022-01-28 07:30:00+00:00,2022-01-28 17:00:00+00:00,2022-01-28
155,TNNAS,4189468-237920978,2022-03-16 08:00:00+00:00,2022-03-16 16:00:00+00:00,2022-03-16
156,TNNAS,3919039-138772158,2022-01-06 07:30:00+00:00,2022-01-06 13:00:00+00:00,2022-01-06
157,TNNAS,3965818-160018442,2022-03-16 08:00:00+00:00,2022-03-16 15:30:00+00:00,2022-03-16
158,TNNAS,4201716-242436671,2022-10-26 08:00:00+00:00,2022-10-26 17:00:00+00:00,2022-10-26
159,TNNAS,3956273-155054969,2022-03-02 08:00:00+00:00,2022-03-02 15:30:00+00:00,2022-03-02
160,TNNAS,4151507-226355191,2022-10-12 09:00:00+00:00,2022-10-12 11:00:00+00:00,2022-10-12
161,TNNAS,4046191-194324321,2022-10-12 12:30:00+00:00,2022-10-12 17:00:00+00:00,2022-10-12
162,TNNAS,3854223-119303763,2022-10-26 08:30:00+00:00,2022-10-26 15:00:00+00:00,2022-10-26
163,TNNAS,3963927-159258443,2022-02-16 09:00:00+00:00,2022-02-16 16:00:00+00:00,2022-02-16
164,TNNAS,4064862-201986709,2022-06-09 07:30:00+00:00,2022-06-09 09:30:00+00:00,2022-06-09
165,TNNAS,3963913-159257384,2022-06-16 08:30:00+00:00,2022-06-16 13:00:00+00:00,2022-06-16
166,TNNAS,3963910-159257239,2022-06-16 08:00:00+00:00,2022-06-16 14:00:00+00:00,2022-06-16
167,TNNAS,4000014-178012414,2022-02-16 12:30:00+00:00,2022-02-16 16:30:00+00:00,2022-02-16
168,TNNAS,4139476-223411234,2022-02-14 12:00:00+00:00,2022-02-14 16:00:00+00:00,2022-02-14
169,TNNAS,4036227-191832804,2022-03-04 07:30:00+00:00,2022-03-04 12:00:00+00:00,2022-03-04
170,TNNAS,4016123-185240814,2023-01-03 07:30:00+00:00,2023-01-03 12:00:00+00:00,2023-01-03
171,TNNAS,4091439-208908384,2022-06-27 08:00:00+00:00,2022-06-27 15:30:00+00:00,2022-06-27
172,TNNAS,4189450-237881413,2023-01-20 07:30:00+00:00,2023-01-20 15:00:00+00:00,2023-01-20
173,TNNAS,4209526-244954709,2023-01-03 07:30:00+00:00,2023-01-03 15:30:00+00:00,2023-01-03
174,TNNAS,3971877-164840474,2023-01-03 08:30:00+00:00,2023-01-03 12:00:00+00:00,2023-01-03
175,TNNAS,4067298-204069013,2022-06-09 12:00:00+00:00,2022-06-09 17:00:00+00:00,2022-06-09
176,TNNAS,4002134-179830411,2022-06-30 07:00:00+00:00,2022-06-30 15:30:00+00:00,2022-06-30
177,TNNAS,4067097-203907390,2022-06-09 07:30:00+00:00,2022-06-09 17:00:00+00:00,2022-06-09
178,TNNAS,4046198-194324835,2022-06-29 08:30:00+00:00,2022-06-29 12:00:00+00:00,2022-06-29
179,TNNAS,3905973-134271435,2022-06-29 08:00:00+00:00,2022-06-29 16:00:00+00:00,2022-06-29
180,TNNAS,4141444-224185698,2022-03-07 12:00:00+00:00,2022-03-07 15:30:00+00:00,2022-03-07
181,TNNAS,4077040-205458448,2022-03-07 07:30:00+00:00,2022-03-07 15:30:00+00:00,2022-03-07
182,TNNAS,4209686-245099812,2023-01-20 07:30:00+00:00,2023-01-20 15:00:00+00:00,2023-01-20
183,TNNAS,3968035-163025593,2022-03-07 07:30:00+00:00,2022-03-07 16:30:00+00:00,2022-03-07
184,TNNAS,4036227-191832804,2022-01-21 07:30:00+00:00,2022-01-21 12:00:00+00:00,2022-01-21
185,TNNAS,4147607-225157800,2022-01-24 07:15:00+00:00,2022-01-24 17:15:00+00:00,2022-01-24
186,TNNAS,4050586-196807613,2022-01-24 07:15:00+00:00,2022-01-24 12:00:00+00:00,2022-01-24
187,TNNAS,3810015-113067647,2022-06-27 07:30:00+00:00,2022-06-27 12:00:00+00:00,2022-06-27
188,TNNAS,3746128-107652446,2022-06-27 07:30:00+00:00,2022-06-27 12:00:00+00:00,2022-06-27
189,TNNAS,3905864-134183554,2022-06-28 07:00:00+00:00,2022-06-28 15:00:00+00:00,2022-06-28
190,TNNAS,3810025-113068884,2022-06-27 07:00:00+00:00,2022-06-27 12:00:00+00:00,2022-06-27
191,TNNAS,4091435-208899620,2022-06-27 08:00:00+00:00,2022-06-27 16:00:00+00:00,2022-06-27
192,TNNAS,4016123-185240814,2022-10-18 07:30:00+00:00,2022-10-18 12:00:00+00:00,2022-10-18
193,TNNAS,4046296-194386833,2022-06-27 08:00:00+00:00,2022-06-27 13:00:00+00:00,2022-06-27
194,TNNAS,4046150-194258741,2022-05-26 12:00:00+00:00,2022-05-26 16:00:00+00:00,2022-05-26
195,TNNAS,3909269-136254202,2022-10-18 07:30:00+00:00,2022-10-18 15:00:00+00:00,2022-10-18
196,TNNAS,4036177-191820098,2022-02-08 07:30:00+00:00,2022-02-08 15:30:00+00:00,2022-02-08
197,TNNAS,4115593-214978329,2022-05-30 07:00:00+00:00,2022-05-30 12:00:00+00:00,2022-05-30
198,TNNAS,4182228-234773067,2022-05-27 07:15:00+00:00,2022-05-27 15:00:00+00:00,2022-05-27
199,TNNAS,3688041-102995304,2022-08-25 07:30:00+00:00,2022-08-25 15:00:00+00:00,2022-08-25
200,TNNAS,4181741-234551464,2022-06-28 07:15:00+00:00,2022-06-28 15:00:00+00:00,2022-06-28
201,TNNAS,4189450-237881413,2023-02-17 07:30:00+00:00,2023-02-17 15:00:00+00:00,2023-02-17
202,TNNAS,3972239-165417707,2022-10-19 07:30:00+00:00,2022-10-19 15:00:00+00:00,2022-10-19
203,TNNAS,3810065-113075448,2022-06-28 07:00:00+00:00,2022-06-28 12:00:00+00:00,2022-06-28
204,TNNAS,3983842-170153332,2023-02-17 09:00:00+00:00,2023-02-17 15:30:00+00:00,2023-02-17
205,TNNAS,4046150-194258741,2022-08-25 12:00:00+00:00,2022-08-25 16:00:00+00:00,2022-08-25
206,TNNAS,4064772-201879282,2022-02-04 07:30:00+00:00,2022-02-04 13:00:00+00:00,2022-02-04
207,TNNAS,4189513-238151797,2022-12-29 08:00:00+00:00,2022-12-29 16:00:00+00:00,2022-12-29
208,TNNAS,4139519-223583046,2022-04-27 12:30:00+00:00,2022-04-27 16:00:00+00:00,2022-04-27
209,TNNAS,4077161-205601087,2022-04-28 07:30:00+00:00,2022-04-28 12:00:00+00:00,2022-04-28
210,TNNAS,4139526-223583777,2022-04-27 13:00:00+00:00,2022-04-27 16:00:00+00:00,2022-04-27
211,TNNAS,3810065-113075448,2022-08-30 07:00:00+00:00,2022-08-30 12:00:00+00:00,2022-08-30
212,TNNAS,4046296-194386833,2022-07-18 08:00:00+00:00,2022-07-18 13:00:00+00:00,2022-07-18
213,TNNAS,4044265-193916729,2022-08-25 12:00:00+00:00,2022-08-25 16:00:00+00:00,2022-08-25
214,TNNAS,4012138-183167217,2022-07-19 07:30:00+00:00,2022-07-19 15:30:00+00:00,2022-07-19
215,TNNAS,4211614-246010828,2022-12-27 08:30:00+00:00,2022-12-27 17:00:00+00:00,2022-12-27
216,TNNAS,4137435-222327100,2022-12-28 08:00:00+00:00,2022-12-28 12:00:00+00:00,2022-12-28
217,TNNAS,3967879-162798599,2022-12-29 08:00:00+00:00,2022-12-29 17:00:00+00:00,2022-12-29
218,TNNAS,4014116-183428988,2022-04-26 07:30:00+00:00,2022-04-26 12:00:00+00:00,2022-04-26
219,TNNAS,4044232-193918540,2022-12-28 08:00:00+00:00,2022-12-28 12:30:00+00:00,2022-12-28
220,TNNAS,4077332-205732998,2022-04-27 08:00:00+00:00,2022-04-27 17:00:00+00:00,2022-04-27
221,TNNAS,3885036-122645283,2022-04-27 08:00:00+00:00,2022-04-27 15:30:00+00:00,2022-04-27
222,TNNAS,4107481-211990032,2022-04-25 07:00:00+00:00,2022-04-25 13:00:00+00:00,2022-04-25
223,TNNAS,4067037-203905025,2022-04-25 07:30:00+00:00,2022-04-25 17:00:00+00:00,2022-04-25
224,TNNAS,4052600-197490155,2022-07-19 07:30:00+00:00,2022-07-19 13:00:00+00:00,2022-07-19
225,TNNAS,3983842-170153332,2022-09-02 09:00:00+00:00,2022-09-02 15:30:00+00:00,2022-09-02
226,TNNAS,4067090-203907278,2022-09-02 12:00:00+00:00,2022-09-02 17:00:00+00:00,2022-09-02
227,TNNAS,4231585-253008646,2022-12-30 07:30:00+00:00,2022-12-30 17:00:00+00:00,2022-12-30
228,TNNAS,4189450-237881413,2022-12-30 07:30:00+00:00,2022-12-30 15:00:00+00:00,2022-12-30
229,TNNAS,4107471-211975006,2022-09-05 07:00:00+00:00,2022-09-05 13:00:00+00:00,2022-09-05
230,TNNAS,4204025-243501881,2022-12-23 07:30:00+00:00,2022-12-23 15:00:00+00:00,2022-12-23
231,TNNAS,4201612-242302199,2022-12-29 12:00:00+00:00,2022-12-29 17:00:00+00:00,2022-12-29
232,TNNAS,4067217-204037336,2022-05-02 07:30:00+00:00,2022-05-02 17:00:00+00:00,2022-05-02
233,TNNAS,4067217-204037336,2022-04-25 07:30:00+00:00,2022-04-25 17:00:00+00:00,2022-04-25
234,TNNAS,4000007-178012032,2022-05-04 07:30:00+00:00,2022-05-04 12:00:00+00:00,2022-05-04
235,TNNAS,4089525-208584140,2022-05-04 07:30:00+00:00,2022-05-04 11:00:00+00:00,2022-05-04
236,TNNAS,3905741-134154723,2022-01-17 07:00:00+00:00,2022-01-17 15:00:00+00:00,2022-01-17
237,TNNAS,4044150-193790048,2022-01-31 07:00:00+00:00,2022-01-31 12:00:00+00:00,2022-01-31
238,TNNAS,3692004-103320840,2022-01-17 07:30:00+00:00,2022-01-17 15:00:00+00:00,2022-01-17
239,TNNAS,4141444-224185698,2022-01-31 12:00:00+00:00,2022-01-31 15:30:00+00:00,2022-01-31
240,TNNAS,4201621-242303115,2022-12-23 12:00:00+00:00,2022-12-23 17:00:00+00:00,2022-12-23
241,TNNAS,4209692-245099822,2022-12-23 07:30:00+00:00,2022-12-23 12:00:00+00:00,2022-12-23
242,TNNAS,4077286-205730141,2022-08-31 12:00:00+00:00,2022-08-31 17:00:00+00:00,2022-08-31
243,TNNAS,3906014-134273164,2022-08-31 09:00:00+00:00,2022-08-31 15:00:00+00:00,2022-08-31
244,TNNAS,3854198-119299208,2022-02-11 07:30:00+00:00,2022-02-11 12:00:00+00:00,2022-02-11
